customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,monthly_debt,num_active_loans
219.0,23,78000.0,RENT,7.0,DEBTCONSOLIDATION,B,,,3,Y,2,DEFAULT,32276.62681583945,1
220.0,23,78000.0,RENT,1.0,VENTURE,A,25000.0,10.62,10,N,3,DEFAULT,30004.147178936197,1
221.0,23,78504.0,RENT,7.0,VENTURE,A,25000.0,10.74,10,N,3,DEFAULT,22748.97497001932,1
222.0,25,186000.0,OWN,9.0,VENTURE,A,10000.0,10.25,5,,4,NO DEFAULT,57937.05130238987,1
223.0,24,185000.0,MORTGAGE,,EDUCATION,A,35000.0,12.42,10,,2,NO DEFAULT,34269.47950003367,4
224.0,25,185000.0,RENT,6.0,VENTURE,B,15000.0,15.27,10,,2,NO DEFAULT,82428.38418395299,4
225.0,24,62050.0,RENT,8.0,MEDICAL,C,25000.0,15.33,10,Y,2,DEFAULT,21081.13151863329,1
226.0,23,79416.0,RENT,7.0,VENTURE,C,25000.0,15.21,10,Y,2,DEFAULT,15054.131308343274,5
227.0,21,14400.0,OWN,4.0,VENTURE,B,6250.0,14.72,1,N,2,DEFAULT,4968.3907792133705,2
228.0,24,79631.0,RENT,8.0,PERSONAL,C,25000.0,15.7,10,Y,2,DEFAULT,31478.267206619803,2
229.0,24,79632.0,RENT,0.0,EDUCATION,B,25000.0,13.35,10,N,4,DEFAULT,18293.589980839133,5
230.0,21,14400.0,MORTGAGE,0.0,MEDICAL,B,1500.0,,1,,4,NO DEFAULT,1563.6884222484189,4
231.0,24,80000.0,RENT,6.0,EDUCATION,A,25000.0,6.62,10,N,2,DEFAULT,34824.77371957571,2
232.0,26,80000.0,RENT,5.0,DEBTCONSOLIDATION,B,25000.0,13.61,10,N,4,DEFAULT,31202.757981146628,3
233.0,22,185000.0,RENT,4.0,MEDICAL,A,25000.0,11.36,10,,2,NO DEFAULT,31236.724938834257,5
234.0,26,185000.0,OWN,10.0,PERSONAL,A,5000.0,7.68,6,,2,NO DEFAULT,67656.86438956222,3
235.0,24,184992.0,RENT,7.0,HOMEIMPROVEMENT,C,22000.0,14.46,10,Y,4,NO DEFAULT,19549.20956212578,1
236.0,23,184000.0,OWN,5.0,EDUCATION,A,2500.0,11.83,3,,2,NO DEFAULT,31072.064072666963,1
237.0,24,172000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,20000.0,13.47,10,Y,4,DEFAULT,72850.67753281303,5
238.0,24,183000.0,MORTGAGE,2.0,MEDICAL,A,20000.0,11.49,10,,3,NO DEFAULT,79085.51616829848,3
239.0,22,183000.0,MORTGAGE,3.0,EDUCATION,A,1000.0,,2,,2,NO DEFAULT,28677.6937363423,1
240.0,25,182952.0,MORTGAGE,9.0,PERSONAL,A,15000.0,6.03,10,,3,NO DEFAULT,33136.00756358905,2
241.0,23,74004.0,RENT,7.0,DEBTCONSOLIDATION,D,25000.0,16.35,10,N,4,DEFAULT,20983.871768764147,1
242.0,26,74004.0,RENT,10.0,DEBTCONSOLIDATION,C,25000.0,,10,Y,4,DEFAULT,24513.46162099332,5
243.0,25,81000.0,RENT,5.0,DEBTCONSOLIDATION,A,25000.0,7.29,10,Y,3,DEFAULT,31090.824212027772,2
244.0,23,81600.0,RENT,1.0,MEDICAL,A,25000.0,11.36,10,N,3,DEFAULT,18295.045648908777,3
245.0,24,82000.0,RENT,8.0,VENTURE,A,25000.0,10.25,10,,2,NO DEFAULT,17278.57382941219,4
246.0,24,83000.0,RENT,5.0,EDUCATION,A,25000.0,11.12,10,,3,NO DEFAULT,13672.941186219672,4
247.0,24,83000.0,RENT,5.0,PERSONAL,C,25000.0,12.92,10,Y,3,NO DEFAULT,25075.111718159525,4
248.0,24,180000.0,RENT,8.0,EDUCATION,D,18000.0,18.64,10,Y,4,NO DEFAULT,76228.65199702565,1
249.0,23,180000.0,MORTGAGE,8.0,PERSONAL,A,28000.0,7.51,10,,3,NO DEFAULT,52252.12317724883,5
250.0,23,14400.0,OWN,2.0,HOMEIMPROVEMENT,D,4000.0,16.7,3,N,2,DEFAULT,4057.714438056631,4
251.0,22,14400.0,OWN,0.0,PERSONAL,A,2100.0,11.14,2,,4,NO DEFAULT,1951.9839588332609,5
252.0,22,84500.0,RENT,6.0,PERSONAL,E,25000.0,18.3,10,,4,NO DEFAULT,28291.17772228501,1
253.0,24,85000.0,RENT,5.0,MEDICAL,A,25000.0,10.62,10,,4,NO DEFAULT,16299.571823604905,2
254.0,24,180000.0,MORTGAGE,7.0,VENTURE,A,14000.0,11.99,10,,2,NO DEFAULT,38230.48517744839,1
255.0,26,180000.0,MORTGAGE,2.0,VENTURE,A,12000.0,9.63,10,,4,NO DEFAULT,57151.79131845317,2
256.0,25,142800.0,MORTGAGE,9.0,MEDICAL,E,10000.0,18.25,5,N,4,DEFAULT,20922.100060439123,3
257.0,23,14664.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,6000.0,,3,N,4,DEFAULT,6703.778761218949,3
258.0,24,87000.0,RENT,8.0,HOMEIMPROVEMENT,C,25000.0,14.84,10,,3,NO DEFAULT,14388.460794711149,4
259.0,24,75000.0,RENT,0.0,VENTURE,D,25000.0,14.7,10,Y,3,DEFAULT,29705.178082027433,2
260.0,23,76000.0,RENT,7.0,DEBTCONSOLIDATION,C,25000.0,16.02,10,N,4,DEFAULT,8071.476699386356,3
261.0,23,66215.0,RENT,1.0,MEDICAL,C,25000.0,15.37,10,Y,2,DEFAULT,10086.872705491498,3
262.0,25,90000.0,RENT,9.0,MEDICAL,A,25000.0,10.99,10,,4,NO DEFAULT,36715.87770413249,4
263.0,21,15000.0,OWN,0.0,HOMEIMPROVEMENT,A,6200.0,7.9,1,N,2,DEFAULT,3685.6890432882656,5
264.0,26,180000.0,OWN,2.0,PERSONAL,A,25000.0,10.99,10,,4,NO DEFAULT,27698.246211191636,4
265.0,24,180000.0,OWN,8.0,EDUCATION,A,21000.0,11.48,10,,3,NO DEFAULT,25307.02469864244,1
266.0,25,180000.0,OWN,9.0,MEDICAL,B,20000.0,14.26,10,Y,4,NO DEFAULT,74149.8771414042,3
267.0,26,180000.0,OWN,0.0,HOMEIMPROVEMENT,A,10000.0,8.0,6,,4,NO DEFAULT,22429.7437491352,1
268.0,25,180000.0,MORTGAGE,3.0,VENTURE,A,9950.0,11.26,5,,2,NO DEFAULT,67517.34585266659,3
269.0,23,15000.0,OWN,7.0,MEDICAL,A,4475.0,,3,Y,4,DEFAULT,5755.214512416724,5
270.0,23,78000.0,RENT,2.0,VENTURE,C,25000.0,16.32,10,Y,3,DEFAULT,10495.748782663055,3
271.0,25,66300.0,RENT,3.0,MEDICAL,D,25000.0,17.93,10,Y,4,DEFAULT,12120.60833110431,4
272.0,23,90000.0,RENT,0.0,DEBTCONSOLIDATION,A,25000.0,11.36,10,Y,3,NO DEFAULT,23402.22079696785,4
273.0,24,79000.0,RENT,9.0,DEBTCONSOLIDATION,C,25000.0,14.96,10,Y,4,DEFAULT,11792.561976457007,5
274.0,24,91800.0,RENT,4.0,PERSONAL,B,25000.0,13.43,10,Y,3,NO DEFAULT,26265.50453954334,1
275.0,25,92000.0,RENT,6.0,HOMEIMPROVEMENT,A,25000.0,12.69,10,,3,NO DEFAULT,45764.47316952412,5
276.0,24,92000.0,RENT,1.0,VENTURE,B,25000.0,12.73,10,Y,4,NO DEFAULT,41347.892338715435,3
277.0,23,93600.0,RENT,3.0,VENTURE,C,25000.0,15.21,10,,4,NO DEFAULT,22015.79334530813,2
278.0,23,15000.0,MORTGAGE,1.0,MEDICAL,B,1750.0,12.68,3,Y,3,NO DEFAULT,3407.3918430147096,1
279.0,23,70550.0,RENT,3.0,MEDICAL,E,25000.0,19.04,10,Y,4,DEFAULT,27144.917198374693,1
280.0,25,83800.0,RENT,2.0,DEBTCONSOLIDATION,C,25000.0,15.95,10,Y,3,DEFAULT,34430.70271335139,3
281.0,26,175000.0,MORTGAGE,3.0,VENTURE,A,2600.0,8.9,6,,4,NO DEFAULT,55383.62321297398,1
282.0,25,175000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000.0,7.9,5,,2,NO DEFAULT,35738.53621142986,3
283.0,22,175000.0,MORTGAGE,6.0,EDUCATION,A,18000.0,,10,,2,NO DEFAULT,80551.89383466663,4
284.0,23,175000.0,MORTGAGE,8.0,PERSONAL,A,21000.0,11.99,10,,3,NO DEFAULT,76695.49620499893,3
285.0,23,15000.0,OWN,4.0,DEBTCONSOLIDATION,B,4000.0,13.98,3,N,4,DEFAULT,6539.510296182883,4
286.0,23,15000.0,OWN,4.0,VENTURE,A,4600.0,10.99,3,N,2,DEFAULT,2345.403787917057,2
287.0,22,88000.0,RENT,6.0,DEBTCONSOLIDATION,C,25000.0,15.58,10,Y,2,DEFAULT,14792.151768040414,4
288.0,25,74800.0,RENT,2.0,MEDICAL,A,25000.0,10.99,10,N,2,DEFAULT,24440.09764238816,3
289.0,25,88000.0,RENT,0.0,VENTURE,C,25000.0,14.96,10,N,4,DEFAULT,15548.42927422308,3
290.0,25,15000.0,OWN,2.0,HOMEIMPROVEMENT,C,1750.0,15.31,5,Y,4,NO DEFAULT,5573.645936132761,1
291.0,26,88000.0,RENT,2.0,VENTURE,C,25000.0,15.65,10,N,3,DEFAULT,17272.23735222634,4
292.0,25,100000.0,RENT,1.0,VENTURE,A,25000.0,9.33,10,,4,NO DEFAULT,39505.289331978056,4
293.0,23,15000.0,MORTGAGE,0.0,PERSONAL,B,3600.0,13.47,3,N,4,DEFAULT,4382.50318706888,2
294.0,24,102400.0,RENT,8.0,PERSONAL,A,25000.0,10.36,10,,3,NO DEFAULT,36505.591415046445,3
295.0,24,92000.0,RENT,1.0,HOMEIMPROVEMENT,D,25000.0,16.77,10,Y,4,DEFAULT,28815.94589920331,2
296.0,23,93000.0,RENT,0.0,DEBTCONSOLIDATION,C,25000.0,14.59,10,Y,2,DEFAULT,21108.831190961046,5
297.0,22,175000.0,RENT,6.0,VENTURE,B,3500.0,11.91,2,Y,2,NO DEFAULT,82419.57142236897,2
298.0,23,175000.0,MORTGAGE,3.0,EDUCATION,A,7200.0,8.38,3,,3,NO DEFAULT,45559.03719295148,2
299.0,25,174708.0,RENT,9.0,VENTURE,A,9000.0,10.59,5,,3,NO DEFAULT,60656.36022613596,5
300.0,25,174000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,8800.0,14.27,5,,3,NO DEFAULT,63755.772256333905,4
301.0,26,174000.0,RENT,8.0,DEBTCONSOLIDATION,A,12000.0,12.53,10,Y,4,NO DEFAULT,35320.94456164305,1
302.0,25,162000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,D,25000.0,16.0,10,Y,3,DEFAULT,20801.822665069518,5
303.0,26,173467.0,MORTGAGE,10.0,VENTURE,A,10000.0,11.71,6,,4,NO DEFAULT,65241.028881722224,5
304.0,21,15000.0,OWN,0.0,HOMEIMPROVEMENT,B,3175.0,11.54,1,Y,3,DEFAULT,2536.3996183218505,4
305.0,25,96000.0,RENT,2.0,HOMEIMPROVEMENT,D,25000.0,15.68,10,Y,4,DEFAULT,15908.687543166785,2
306.0,21,15120.0,MORTGAGE,0.0,EDUCATION,A,1500.0,10.59,1,,2,NO DEFAULT,4268.710344377385,5
307.0,24,97908.0,RENT,8.0,HOMEIMPROVEMENT,C,25000.0,12.61,10,Y,2,DEFAULT,24679.360605946098,1
308.0,26,110000.0,RENT,3.0,PERSONAL,B,25000.0,,10,Y,2,NO DEFAULT,15050.95508942784,4
309.0,23,15204.0,MORTGAGE,7.0,PERSONAL,A,2800.0,8.49,3,N,3,DEFAULT,3907.104536646472,2
310.0,25,159600.0,RENT,0.0,PERSONAL,C,30000.0,17.27,10,Y,4,DEFAULT,51806.258167190004,2
311.0,24,171500.0,RENT,6.0,DEBTCONSOLIDATION,A,18000.0,8.9,10,Y,4,NO DEFAULT,76816.6106564692,4
312.0,25,170004.0,MORTGAGE,3.0,MEDICAL,A,10000.0,11.11,5,,4,NO DEFAULT,27001.025924200963,1
313.0,24,158004.0,RENT,0.0,HOMEIMPROVEMENT,C,25000.0,14.59,10,Y,2,DEFAULT,54333.724786083985,4
314.0,26,170000.0,RENT,0.0,VENTURE,A,13000.0,12.42,10,,3,NO DEFAULT,68313.25175818917,1
315.0,24,83300.0,RENT,0.0,MEDICAL,C,25000.0,,10,N,2,DEFAULT,36952.2711427636,2
316.0,24,110000.0,RENT,7.0,HOMEIMPROVEMENT,C,25000.0,15.7,10,Y,2,NO DEFAULT,39586.582387662995,1
317.0,22,15360.0,OWN,7.0,HOMEIMPROVEMENT,A,2500.0,12.53,2,N,3,DEFAULT,5497.928579931091,5
318.0,25,134300.0,RENT,3.0,MEDICAL,C,5000.0,16.49,5,N,2,DEFAULT,55396.036059345635,5
319.0,25,170000.0,MORTGAGE,2.0,EDUCATION,A,20000.0,7.49,10,,2,NO DEFAULT,56062.694883421165,1
320.0,22,100580.0,RENT,6.0,DEBTCONSOLIDATION,C,25000.0,14.96,10,Y,2,DEFAULT,36760.62797068443,3
321.0,25,113000.0,RENT,7.0,MEDICAL,B,25000.0,12.73,10,Y,4,NO DEFAULT,19407.59781087369,1
322.0,24,120000.0,RENT,8.0,EDUCATION,A,25000.0,10.65,10,,4,NO DEFAULT,21561.140325121105,4
323.0,25,120000.0,RENT,6.0,MEDICAL,A,1000000.0,10.74,10,N,2,DEFAULT,22350.004974794192,2
323.0,25,120000.0,RENT,6.0,MEDICAL,A,1000000.0,10.74,10,N,2,DEFAULT,38530.99845700203,5
324.0,23,120000.0,RENT,7.0,EDUCATION,A,25000.0,9.99,10,,2,NO DEFAULT,18360.907788637105,1
324.0,23,120000.0,RENT,7.0,EDUCATION,A,25000.0,9.99,10,,2,NO DEFAULT,33336.82385206507,2
325.0,24,91800.0,RENT,5.0,MEDICAL,C,25000.0,15.33,10,Y,2,DEFAULT,32583.67016135368,3
326.0,21,15600.0,OWN,5.0,VENTURE,A,1000.0,7.29,1,,4,NO DEFAULT,6129.223229796108,4
327.0,26,108000.0,RENT,2.0,PERSONAL,C,25000.0,15.05,10,N,3,DEFAULT,20900.23011522738,5
328.0,26,129996.0,RENT,6.0,PERSONAL,A,25000.0,10.75,10,,3,NO DEFAULT,58347.495253790265,5
329.0,23,130000.0,RENT,4.0,EDUCATION,C,25000.0,16.02,10,Y,2,NO DEFAULT,55176.413134411334,5
330.0,23,130000.0,RENT,7.0,VENTURE,A,25000.0,11.49,10,,4,NO DEFAULT,32893.48379840845,3
331.0,25,170000.0,OWN,4.0,EDUCATION,A,20000.0,12.53,10,,4,NO DEFAULT,52088.763815878876,5
332.0,26,170000.0,MORTGAGE,0.0,VENTURE,B,12000.0,13.57,10,Y,2,NO DEFAULT,29243.45573185759,5
333.0,22,169000.0,RENT,1.0,PERSONAL,A,14000.0,11.14,10,,3,NO DEFAULT,65971.75769001208,5
334.0,26,168750.0,RENT,10.0,MEDICAL,B,24250.0,12.87,10,Y,3,NO DEFAULT,79903.00955011728,1
335.0,23,168600.0,RENT,3.0,EDUCATION,A,20000.0,11.58,10,Y,3,NO DEFAULT,46652.35070809692,3
336.0,24,168288.0,RENT,5.0,HOMEIMPROVEMENT,A,1800.0,11.12,4,,3,NO DEFAULT,50579.03448758759,4
337.0,25,168000.0,MORTGAGE,2.0,PERSONAL,A,35000.0,10.65,10,,2,NO DEFAULT,74071.09013847476,1
338.0,24,133300.0,RENT,6.0,DEBTCONSOLIDATION,A,25000.0,10.37,10,Y,2,NO DEFAULT,31968.033208689598,4
339.0,24,15600.0,OWN,5.0,HOMEIMPROVEMENT,A,3300.0,6.39,4,N,4,DEFAULT,5656.94451587173,4
340.0,24,134000.0,RENT,8.0,PERSONAL,C,25000.0,16.07,10,Y,3,NO DEFAULT,46863.51919929575,4
341.0,25,134000.0,RENT,7.0,MEDICAL,A,25000.0,10.62,10,,2,NO DEFAULT,53906.759513502584,2
342.0,25,15600.0,OWN,0.0,VENTURE,E,3200.0,18.09,5,N,2,DEFAULT,7176.639298915715,2
343.0,25,135000.0,RENT,5.0,EDUCATION,A,25000.0,11.36,10,,4,NO DEFAULT,24512.573252405964,2
344.0,26,135660.0,RENT,10.0,DEBTCONSOLIDATION,A,25000.0,12.53,10,Y,4,NO DEFAULT,14596.78851039578,4
345.0,25,145000.0,RENT,0.0,EDUCATION,A,25000.0,9.99,10,,4,NO DEFAULT,66050.33012842314,4
346.0,23,150000.0,RENT,4.0,EDUCATION,A,25000.0,10.36,10,,3,NO DEFAULT,22708.463459925664,5
347.0,23,165000.0,MORTGAGE,3.0,EDUCATION,A,9600.0,5.99,3,,3,NO DEFAULT,50105.938044139584,5
348.0,22,153000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,C,24000.0,15.62,10,Y,2,DEFAULT,50861.02299282394,5
349.0,24,165000.0,MORTGAGE,5.0,PERSONAL,A,20000.0,10.37,10,,4,NO DEFAULT,59610.9842555173,3
350.0,25,165000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,E,25000.0,19.74,10,,4,NO DEFAULT,78904.93235830667,1
351.0,21,165000.0,MORTGAGE,5.0,EDUCATION,A,20000.0,6.91,10,,4,NO DEFAULT,24786.298294810837,2
352.0,23,16000.0,OWN,7.0,MEDICAL,A,6000.0,7.9,3,N,2,DEFAULT,4617.980662685241,2
353.0,23,16000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,2275.0,13.06,3,Y,4,NO DEFAULT,4667.3225505203645,1
354.0,23,16000.0,OWN,7.0,PERSONAL,A,2000.0,6.39,3,,3,NO DEFAULT,6472.649684227445,4
355.0,23,148000.0,RENT,1.0,DEBTCONSOLIDATION,D,25000.0,14.93,10,N,3,DEFAULT,67482.44002957118,3
356.0,23,16000.0,MORTGAGE,1.0,MEDICAL,B,5600.0,12.84,3,N,4,DEFAULT,5828.0032427812375,2
357.0,24,16020.0,OWN,3.0,VENTURE,D,3625.0,17.14,4,Y,2,DEFAULT,4899.48682712823,1
358.0,22,16094.0,MORTGAGE,2.0,VENTURE,A,5500.0,7.14,2,N,3,DEFAULT,3038.786858820283,1
359.0,25,175000.0,RENT,2.0,PERSONAL,A,25000.0,8.9,10,,2,NO DEFAULT,47002.57679824728,2
360.0,22,16200.0,OWN,6.0,PERSONAL,A,2000.0,12.42,2,,3,NO DEFAULT,5116.6293671663925,4
361.0,24,185000.0,RENT,7.0,HOMEIMPROVEMENT,B,25000.0,12.68,10,Y,2,NO DEFAULT,55891.58463873222,2
362.0,25,162000.0,RENT,9.0,PERSONAL,B,25000.0,11.03,10,,2,NO DEFAULT,41580.62478651965,2
363.0,26,161000.0,RENT,10.0,VENTURE,A,30000.0,7.9,10,,4,NO DEFAULT,72906.0149114553,4
364.0,22,160000.0,MORTGAGE,0.0,MEDICAL,A,35000.0,10.65,10,,4,NO DEFAULT,34517.71847500962,5
365.0,25,225000.0,RENT,5.0,VENTURE,A,25000.0,11.86,10,Y,4,NO DEFAULT,23841.52661640121,2
366.0,25,16400.0,OWN,1.0,PERSONAL,A,5000.0,8.94,5,N,4,DEFAULT,4039.7530335320484,1
367.0,23,16500.0,OWN,6.0,VENTURE,A,4375.0,9.63,3,N,4,DEFAULT,6593.923866547156,4
368.0,25,49500.0,RENT,6.0,PERSONAL,B,24750.0,14.22,10,N,3,DEFAULT,5488.582278892371,5
369.0,23,60000.0,RENT,4.0,DEBTCONSOLIDATION,A,24750.0,9.33,10,Y,3,DEFAULT,8576.590577203351,5
370.0,24,84200.0,RENT,8.0,MEDICAL,B,24500.0,13.85,10,,4,NO DEFAULT,33752.27863952737,4
371.0,22,16800.0,MORTGAGE,5.0,EDUCATION,A,2000.0,10.65,2,,2,NO DEFAULT,5789.798569864013,3
372.0,24,92000.0,RENT,8.0,MEDICAL,A,24500.0,11.46,10,,4,NO DEFAULT,35653.137737967365,5
373.0,23,160000.0,MORTGAGE,5.0,PERSONAL,A,35000.0,7.66,10,,2,NO DEFAULT,29667.019236037853,3
374.0,24,160000.0,MORTGAGE,9.0,VENTURE,D,12000.0,16.77,10,,4,NO DEFAULT,77362.88641164596,5
375.0,25,160000.0,MORTGAGE,1.0,PERSONAL,A,12000.0,9.63,10,,4,NO DEFAULT,36311.32900263915,5
376.0,26,160000.0,RENT,6.0,PERSONAL,B,25000.0,12.23,10,Y,4,NO DEFAULT,52885.79085946017,5
377.0,25,125800.0,MORTGAGE,0.0,MEDICAL,C,10000.0,14.09,5,N,4,DEFAULT,21595.221472864036,5
378.0,25,54000.0,RENT,2.0,PERSONAL,B,24250.0,13.98,10,N,4,DEFAULT,17365.122711619468,1
379.0,23,62500.0,RENT,1.0,EDUCATION,A,24250.0,10.62,10,N,4,DEFAULT,20835.95095384219,4
380.0,24,16800.0,MORTGAGE,,DEBTCONSOLIDATION,A,3900.0,,4,Y,3,DEFAULT,6178.639119268757,3
381.0,25,68400.0,RENT,9.0,PERSONAL,D,24250.0,17.56,10,N,4,DEFAULT,21928.965459753766,1
382.0,26,56045.0,RENT,1.0,MEDICAL,C,24250.0,14.96,10,N,2,DEFAULT,20237.608567514882,4
383.0,22,74000.0,RENT,7.0,DEBTCONSOLIDATION,C,24250.0,15.65,10,Y,2,DEFAULT,32033.93596632435,3
384.0,24,65453.0,RENT,9.0,MEDICAL,C,24250.0,15.7,10,N,2,DEFAULT,16136.55380172372,1
385.0,24,89908.0,RENT,1.0,VENTURE,A,24250.0,12.53,10,,3,NO DEFAULT,18319.487995329993,3
386.0,26,78000.0,RENT,0.0,HOMEIMPROVEMENT,D,24250.0,17.56,10,Y,3,DEFAULT,37127.353750871436,5
387.0,23,100000.0,RENT,0.0,PERSONAL,B,24250.0,12.87,10,Y,2,NO DEFAULT,44621.9067966241,4
388.0,23,103000.0,RENT,6.0,PERSONAL,C,24250.0,15.7,10,,2,NO DEFAULT,49737.17508211872,3
389.0,25,160000.0,MORTGAGE,2.0,EDUCATION,A,9000.0,,5,,3,NO DEFAULT,31448.678834310736,5
390.0,25,160000.0,OWN,5.0,VENTURE,A,15000.0,11.14,10,,4,NO DEFAULT,62287.133130597125,2
391.0,24,160000.0,MORTGAGE,3.0,VENTURE,C,20000.0,16.0,10,,3,NO DEFAULT,76046.2375718634,3
392.0,23,160000.0,MORTGAGE,2.0,EDUCATION,C,25000.0,15.65,10,Y,2,NO DEFAULT,26715.668590397694,1
393.0,26,160000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,13750.0,,10,,4,NO DEFAULT,57851.734973371196,4
394.0,21,160000.0,MORTGAGE,3.0,VENTURE,C,15250.0,15.31,10,Y,4,NO DEFAULT,44044.18521058602,5
395.0,25,160000.0,MORTGAGE,3.0,VENTURE,B,20000.0,13.47,10,Y,2,NO DEFAULT,44424.243260803494,3
396.0,22,16800.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,4750.0,13.85,2,Y,2,DEFAULT,2927.33396378354,3
397.0,25,111996.0,RENT,9.0,PERSONAL,C,24250.0,,10,,3,NO DEFAULT,22008.400243092776,2
398.0,21,16800.0,MORTGAGE,0.0,VENTURE,A,6000.0,10.39,1,N,4,DEFAULT,4587.172823678639,4
399.0,25,115200.0,RENT,0.0,HOMEIMPROVEMENT,A,24250.0,11.36,10,,2,NO DEFAULT,52181.61545678002,3
400.0,23,144000.0,RENT,0.0,EDUCATION,A,24250.0,11.83,10,,3,NO DEFAULT,44422.92949266698,1
401.0,23,287000.0,RENT,3.0,EDUCATION,A,24250.0,12.53,10,,3,NO DEFAULT,80146.63049619431,5
402.0,22,108000.0,RENT,1.0,HOMEIMPROVEMENT,C,24150.0,14.96,10,Y,3,DEFAULT,14907.436991736651,3
403.0,22,43000.0,RENT,7.0,DEBTCONSOLIDATION,B,24000.0,13.85,10,Y,3,DEFAULT,10697.648939685016,5
404.0,23,47004.0,RENT,1.0,VENTURE,B,24000.0,11.58,10,N,4,DEFAULT,22676.69567791461,1
405.0,24,48000.0,RENT,4.0,VENTURE,C,24000.0,16.29,10,Y,2,DEFAULT,12526.45220897703,4
406.0,26,48000.0,RENT,4.0,MEDICAL,B,24000.0,,10,N,3,DEFAULT,18469.03586856637,3
407.0,21,44964.0,RENT,2.0,EDUCATION,C,24000.0,16.29,10,Y,2,DEFAULT,21241.743196457388,1
408.0,25,52000.0,RENT,,PERSONAL,A,24000.0,10.74,10,N,2,DEFAULT,17856.159018967017,3
409.0,22,17352.0,MORTGAGE,,EDUCATION,B,2250.0,15.27,2,Y,3,NO DEFAULT,7728.296270194457,2
410.0,24,47000.0,RENT,3.0,PERSONAL,E,24000.0,17.8,10,N,2,DEFAULT,22042.41566601462,2
411.0,22,17400.0,MORTGAGE,6.0,VENTURE,A,1000.0,11.36,2,,2,NO DEFAULT,7630.455104555949,4
412.0,22,49000.0,RENT,2.0,MEDICAL,D,24000.0,17.56,10,N,4,DEFAULT,14665.989820238623,5
413.0,26,60000.0,RENT,0.0,PERSONAL,A,24000.0,7.9,10,N,4,DEFAULT,11155.647987704639,2
414.0,25,60000.0,RENT,3.0,PERSONAL,A,24000.0,10.99,10,N,4,DEFAULT,16542.642123467154,1
415.0,22,60000.0,RENT,0.0,PERSONAL,A,24000.0,7.29,10,N,3,DEFAULT,8090.713780927965,2
416.0,21,60000.0,RENT,5.0,MEDICAL,A,24000.0,10.75,10,N,2,DEFAULT,18222.027270749175,3
417.0,26,62004.0,RENT,9.0,DEBTCONSOLIDATION,A,24000.0,7.9,10,Y,3,DEFAULT,18554.17590677909,1
418.0,22,62400.0,RENT,3.0,EDUCATION,C,24000.0,14.84,10,N,2,DEFAULT,17653.355103022168,2
419.0,26,65000.0,RENT,10.0,DEBTCONSOLIDATION,A,24000.0,,10,Y,2,DEFAULT,31386.239377515976,1
420.0,22,17760.0,MORTGAGE,6.0,EDUCATION,B,4975.0,,2,Y,3,DEFAULT,5915.723323606601,5
421.0,23,59000.0,RENT,5.0,DEBTCONSOLIDATION,D,24000.0,19.69,10,Y,2,DEFAULT,12826.532204959038,2
422.0,23,66000.0,RENT,6.0,VENTURE,A,24000.0,,10,N,4,DEFAULT,18726.670189608423,1
423.0,24,60000.0,RENT,0.0,VENTURE,C,24000.0,14.96,10,N,4,DEFAULT,28525.287376018685,1
424.0,25,66143.0,RENT,9.0,EDUCATION,A,24000.0,6.99,10,Y,3,DEFAULT,23594.950094909298,2
425.0,22,62250.0,RENT,3.0,PERSONAL,D,24000.0,16.45,10,Y,4,DEFAULT,13967.671058185111,3
426.0,24,70000.0,RENT,8.0,EDUCATION,A,24000.0,10.99,10,N,4,DEFAULT,26455.805840125853,2
427.0,23,74000.0,RENT,7.0,DEBTCONSOLIDATION,A,24000.0,10.99,10,Y,2,DEFAULT,28848.037045403587,4
428.0,22,18000.0,OWN,3.0,PERSONAL,A,3000.0,7.9,2,N,4,DEFAULT,2503.444351395378,5
429.0,22,75000.0,RENT,6.0,EDUCATION,A,24000.0,12.69,10,N,4,DEFAULT,28084.919323034555,3
430.0,24,75000.0,RENT,9.0,MEDICAL,A,24000.0,10.37,10,N,3,DEFAULT,17994.829940323674,5
431.0,24,75000.0,RENT,7.0,HOMEIMPROVEMENT,B,24000.0,,10,N,3,DEFAULT,25152.75546848387,1
432.0,26,69000.0,RENT,0.0,DEBTCONSOLIDATION,E,24000.0,15.83,10,N,3,DEFAULT,9056.084664125228,1
433.0,23,78000.0,RENT,4.0,PERSONAL,B,24000.0,13.92,10,N,3,DEFAULT,17419.597156828324,3
434.0,22,18000.0,OWN,,VENTURE,A,2000.0,11.49,2,,3,NO DEFAULT,4476.770094755865,1
435.0,24,80000.0,RENT,2.0,MEDICAL,A,24000.0,10.25,10,,2,NO DEFAULT,22874.834212923666,1
